"caseid","year","rr","rr_lag","union_now","union_past","union_gained","union_lost","age","female","educ","faminc","pid7"
68829,"2014",0.625,0.5,1,0,0,0,69,1,5,15,5
15115,"2010",0.75,NA,1,0,NA,NA,32,0,2,4,4
15115,"2012",0.875,0.75,1,0,0,0,32,0,2,15,4
15115,"2014",0.875,0.875,1,0,0,0,32,0,2,15,4
2415,"2010",0.75,NA,1,0,NA,NA,61,1,2,4,4
2415,"2012",0.875,0.75,1,0,0,0,61,1,2,15,5
2415,"2014",0.75,0.875,1,0,0,0,61,1,2,15,4
68817,"2010",0.5,NA,1,0,NA,NA,51,1,5,11,1
68817,"2012",0.5,0.5,1,0,0,0,51,1,5,15,1
68817,"2014",0.5,0.5,1,0,0,0,51,1,5,15,1
17305,"2010",0.875,NA,1,0,NA,NA,38,0,5,10,7
17305,"2012",0.875,0.875,1,0,0,0,38,0,5,15,7
17305,"2014",0.875,0.875,1,0,0,0,38,0,5,15,7
29528,"2010",1,NA,1,0,NA,NA,72,1,2,10,7
29528,"2012",1,1,1,0,0,0,72,1,2,15,7
29528,"2014",1,1,1,0,0,0,72,1,2,15,7
21607,"2010",1,NA,1,0,NA,NA,57,1,3,4,7
21607,"2012",1,1,1,0,0,0,57,1,3,15,7
21607,"2014",1,1,1,0,0,0,57,1,3,15,7
22061,"2010",0.75,NA,1,0,NA,NA,80,1,2,3,4
22061,"2012",0.75,0.75,1,0,0,0,80,1,2,15,4
22061,"2014",0.75,0.75,1,0,0,0,80,1,2,15,4
71560,"2010",1,NA,1,0,NA,NA,58,1,3,6,6
71560,"2012",1,1,1,0,0,0,58,1,3,15,6
71560,"2014",1,1,1,0,0,0,58,1,3,15,6
26368,"2010",1,NA,1,0,NA,NA,55,1,5,14,7
26368,"2012",1,1,1,0,0,0,55,1,5,15,7
26368,"2014",1,1,1,0,0,0,55,1,5,15,7
71595,"2010",0.75,NA,1,0,NA,NA,61,1,3,4,1
71595,"2012",0.25,0.75,1,0,0,0,61,1,3,15,1
71595,"2014",0.375,0.25,1,0,0,0,61,1,3,15,1
82332,"2010",0.5,NA,1,0,NA,NA,24,1,5,8,7
82332,"2012",1,0.5,1,0,0,0,24,1,5,15,5
82332,"2014",1,1,1,0,0,0,24,1,5,15,7
66775,"2010",0.5,NA,1,0,NA,NA,57,0,5,12,1
66775,"2012",0.75,0.5,1,0,0,0,57,0,5,15,1
66775,"2014",0.75,0.75,1,0,0,0,57,0,5,15,1
24709,"2010",1,NA,1,0,NA,NA,72,1,2,3,1
24709,"2012",0.625,1,1,0,0,0,72,1,2,15,1
24709,"2014",0.75,0.625,1,0,0,0,72,1,2,15,1
29904,"2010",0.75,NA,1,0,NA,NA,49,1,2,1,6
29904,"2012",1,0.75,1,0,0,0,49,1,2,15,6
29904,"2014",1,1,1,0,0,0,49,1,2,15,6
79741,"2010",0.25,NA,1,0,NA,NA,84,1,4,14,1
79741,"2012",0,0.25,1,0,0,0,84,1,3,15,1
79741,"2014",0,0,1,0,0,0,84,1,4,15,1
23884,"2010",0.625,NA,1,0,NA,NA,63,1,2,8,1
23884,"2012",0.375,0.625,1,0,0,0,63,1,2,15,1
23884,"2014",0.5,0.375,1,0,0,0,63,1,2,15,1
27471,"2010",0.5,NA,1,0,NA,NA,26,1,5,8,6
27471,"2012",0.75,0.5,1,0,0,0,26,1,5,15,6
27471,"2014",0.625,0.75,1,0,0,0,26,1,5,15,6
7004,"2010",0.75,NA,0,0,NA,NA,34,1,6,8,4
7004,"2012",0.5,0.75,0,0,0,0,34,1,6,15,2
7004,"2014",0.375,0.5,0,0,0,0,34,1,6,15,4
18442,"2010",0.375,NA,1,0,NA,NA,46,1,6,9,1
18442,"2012",0.375,0.375,1,0,0,0,46,1,6,15,1
18442,"2014",0.75,0.375,1,0,0,0,46,1,6,15,1
30303,"2010",1,NA,1,0,NA,NA,53,0,4,11,7
30303,"2012",0.75,1,1,0,0,0,53,0,4,15,7
30303,"2014",0.75,0.75,1,0,0,0,53,0,4,15,7
15305,"2010",0.875,NA,1,0,NA,NA,60,1,5,6,7
15305,"2012",0.875,0.875,1,0,0,0,60,1,5,NA,7
15305,"2014",1,0.875,1,0,0,0,60,1,5,NA,7
25467,"2010",0.875,NA,1,0,NA,NA,48,1,6,4,4
25467,"2012",0.75,0.875,1,0,0,0,48,1,6,15,3
25467,"2014",0.875,0.75,1,0,0,0,48,1,6,NA,4
17569,"2010",0.125,NA,1,0,NA,NA,28,1,6,6,1
17569,"2012",0,0.125,1,0,0,0,28,1,6,15,1
17569,"2014",0,0,1,0,0,0,28,1,6,15,1
59355,"2010",1,NA,1,0,NA,NA,51,1,2,1,5
59355,"2012",0.75,1,1,0,0,0,51,1,2,15,4
59355,"2014",0.875,0.75,1,0,0,0,51,1,2,15,5
64604,"2010",1,NA,1,0,NA,NA,56,1,2,14,4
64604,"2012",1,1,1,0,0,0,56,1,2,15,4
64604,"2014",1,1,1,0,0,0,56,1,2,15,4
23965,"2010",0.875,NA,1,0,NA,NA,50,0,5,5,7
23965,"2012",1,0.875,1,0,0,0,50,0,5,15,7
23965,"2014",1,1,1,0,0,0,50,0,5,NA,7
95,"2010",0.625,NA,0,0,NA,NA,56,0,3,15,5
95,"2012",0.75,0.625,0,0,0,0,56,0,3,15,6
95,"2014",0.625,0.75,0,0,0,0,56,0,3,15,5
23761,"2010",1,NA,1,0,NA,NA,67,1,6,9,7
23761,"2012",0.625,1,1,0,0,0,67,1,6,15,7
23761,"2014",1,0.625,1,0,0,0,67,1,6,15,7
77987,"2010",0.875,NA,1,0,NA,NA,60,0,5,11,5
77987,"2012",1,0.875,1,0,0,0,60,0,5,15,7
77987,"2014",1,1,1,0,0,0,60,0,5,15,5
17900,"2010",0.25,NA,1,0,NA,NA,51,1,5,9,1
17900,"2012",0.25,0.25,1,0,0,0,51,1,5,NA,1
17900,"2014",0.125,0.25,1,0,0,0,51,1,5,NA,1
28092,"2010",0.75,NA,1,0,NA,NA,47,1,4,12,1
28092,"2012",0.75,0.75,1,0,0,0,47,1,4,15,1
28092,"2014",0.75,0.75,1,0,0,0,47,1,4,15,1
25819,"2010",0.5,NA,1,0,NA,NA,58,1,1,5,NA
25819,"2012",0.5,0.5,1,0,0,0,58,1,1,15,4
25819,"2014",0.75,0.5,1,0,0,0,58,1,1,15,8
20975,"2010",0.25,NA,1,0,NA,NA,67,0,5,15,6
20975,"2012",0.5,0.25,1,0,0,0,67,0,5,NA,6
20975,"2014",0.875,0.5,1,0,0,0,67,0,5,NA,6
39297,"2010",0.5,NA,1,0,NA,NA,53,0,2,3,4
39297,"2012",0.5,0.5,1,0,0,0,53,0,2,15,4
39297,"2014",0.5,0.5,1,0,0,0,53,0,2,15,4
1808,"2010",0.625,NA,1,0,NA,NA,56,1,2,2,5
1808,"2012",0.5,0.625,1,0,0,0,56,1,2,15,5
1808,"2014",0.5,0.5,1,0,0,0,56,1,2,15,5
13246,"2010",0.625,NA,1,0,NA,NA,46,1,2,13,7
13246,"2012",0.875,0.625,1,0,0,0,46,1,2,NA,7
13246,"2014",0.875,0.875,1,0,0,0,46,1,2,NA,7
8558,"2010",1,NA,1,0,NA,NA,44,1,3,6,4
8558,"2012",1,1,1,0,0,0,44,1,4,15,4
8558,"2014",1,1,1,0,0,0,44,1,3,15,4
36668,"2010",1,NA,1,0,NA,NA,67,0,3,15,5
36668,"2012",1,1,1,0,0,0,67,0,3,NA,5
36668,"2014",1,1,1,0,0,0,67,0,3,NA,5
71415,"2010",0,NA,1,0,NA,NA,62,1,4,7,1
71415,"2012",0.5,0,1,0,0,0,62,1,4,15,1
71415,"2014",0,0.5,1,0,0,0,62,1,4,15,1
8147,"2010",0.5,NA,1,0,NA,NA,63,1,3,11,1
8147,"2012",0.5,0.5,1,0,0,0,63,1,3,15,1
8147,"2014",0.25,0.5,1,0,0,0,63,1,3,15,1
26579,"2010",0.75,NA,1,0,NA,NA,58,1,2,15,7
26579,"2012",1,0.75,1,0,0,0,58,1,2,15,7
26579,"2014",0.875,1,1,0,0,0,58,1,2,15,7
63224,"2010",0.625,NA,1,0,NA,NA,50,1,5,8,7
63224,"2012",0.625,0.625,1,0,0,0,50,1,5,NA,7
63224,"2014",0.875,0.625,1,0,0,0,50,1,6,NA,7
63526,"2010",0.875,NA,1,0,NA,NA,40,1,5,9,1
63526,"2012",0.25,0.875,1,0,0,0,40,1,5,15,1
63526,"2014",0.25,0.25,1,0,0,0,40,1,5,15,1
32028,"2010",1,NA,1,0,NA,NA,64,0,2,8,7
32028,"2012",1,1,1,0,0,0,64,0,2,15,6
32028,"2014",1,1,1,0,0,0,64,0,2,15,7
53291,"2010",0.5,NA,1,0,NA,NA,76,1,4,3,1
53291,"2012",0.625,0.5,1,0,0,0,76,1,4,15,3
53291,"2014",0.125,0.625,1,0,0,0,76,1,4,15,1
38299,"2010",1,NA,1,0,NA,NA,59,0,4,11,6
38299,"2012",1,1,1,0,0,0,59,0,4,15,7
38299,"2014",1,1,1,0,0,0,59,0,4,15,6
51727,"2010",1,NA,1,0,NA,NA,43,1,2,12,7
51727,"2012",1,1,1,0,0,0,43,1,2,15,7
51727,"2014",1,1,1,0,0,0,43,1,2,15,7
20816,"2010",0.5,NA,1,0,NA,NA,58,1,6,5,7
20816,"2012",0.75,0.5,1,0,0,0,58,1,6,15,7
20816,"2014",0.5,0.75,1,0,0,0,58,1,6,15,7
21784,"2010",0.75,NA,1,0,NA,NA,57,0,6,15,7
21784,"2012",0.625,0.75,1,0,0,0,57,0,6,15,7
21784,"2014",0.5,0.625,1,0,0,0,57,0,6,NA,7
37091,"2010",1,NA,1,0,NA,NA,48,1,2,2,7
37091,"2012",1,1,1,0,0,0,48,1,2,15,7
37091,"2014",1,1,1,0,0,0,48,1,2,15,7
20997,"2010",0.5,NA,1,0,NA,NA,67,1,3,6,7
20997,"2012",0.5,0.5,1,0,0,0,67,1,3,15,7
20997,"2014",0.5,0.5,1,0,0,0,67,1,3,15,7
1782,"2010",0,NA,0,0,NA,NA,61,1,5,10,3
1782,"2012",0,0,0,0,0,0,61,1,5,15,3
1782,"2014",0,0,0,1,0,1,61,1,5,15,3
49388,"2010",0.25,NA,1,0,NA,NA,54,1,5,14,1
49388,"2012",0.125,0.25,1,0,0,0,54,1,5,15,1
49388,"2014",0,0.125,1,0,0,0,54,1,5,15,1
12241,"2010",0.5,NA,1,0,NA,NA,63,1,2,7,1
12241,"2012",0.625,0.5,1,0,0,0,63,1,2,15,1
12241,"2014",0.5,0.625,1,0,0,0,63,1,2,15,1
21341,"2010",0.5,NA,1,0,NA,NA,23,1,5,8,3
21341,"2012",0,0.5,1,0,0,0,23,1,5,15,3
21341,"2014",0,0,1,0,0,0,23,1,5,15,3
32568,"2010",0.5,NA,1,0,NA,NA,66,1,4,15,7
32568,"2012",1,0.5,1,0,0,0,66,1,3,15,7
32568,"2014",1,1,1,0,0,0,66,1,3,15,7
21691,"2010",0.5,NA,1,0,NA,NA,51,1,2,6,3
21691,"2012",0.625,0.5,1,0,0,0,51,1,2,15,3
21691,"2014",0.625,0.625,1,0,0,0,51,1,2,15,3
12427,"2010",0.5,NA,0,0,NA,NA,63,1,6,13,1
12427,"2012",0.5,0.5,0,1,0,1,63,1,6,15,1
12427,"2014",0.5,0.5,0,1,0,0,63,1,6,15,1
7024,"2010",0,NA,1,0,NA,NA,52,1,3,1,1
7024,"2012",0,0,1,0,0,0,52,1,3,NA,1
7024,"2014",0,0,1,0,0,0,52,1,3,NA,1
9504,"2010",1,NA,1,0,NA,NA,54,1,2,2,6
9504,"2012",1,1,1,0,0,0,54,1,2,15,6
9504,"2014",1,1,1,0,0,0,54,1,2,15,6
2716,"2010",0.25,NA,1,0,NA,NA,61,0,5,13,4
2716,"2012",0.125,0.25,1,0,0,0,61,0,5,15,4
2716,"2014",0.125,0.125,1,0,0,0,61,0,5,15,4
15993,"2010",1,NA,1,0,NA,NA,50,0,3,9,7
15993,"2012",0.875,1,1,0,0,0,50,0,4,15,7
15993,"2014",0.875,0.875,1,0,0,0,50,0,3,15,7
828,"2010",0.875,NA,0,0,NA,NA,59,0,5,11,5
828,"2012",1,0.875,0,0,0,0,59,0,5,15,5
828,"2014",1,1,0,0,0,0,59,0,5,15,5
15056,"2010",0.625,NA,1,0,NA,NA,53,1,5,10,1
15056,"2012",0.125,0.625,1,0,0,0,53,1,5,15,1
15056,"2014",0.125,0.125,1,0,0,0,53,1,6,15,1
77805,"2010",1,NA,1,0,NA,NA,54,0,3,10,5
77805,"2012",1,1,1,0,0,0,54,0,2,15,7
77805,"2014",1,1,1,0,0,0,54,0,3,15,5
54661,"2010",0.875,NA,1,0,NA,NA,59,1,2,8,5
54661,"2012",0.875,0.875,1,0,0,0,59,1,2,15,5
54661,"2014",0.875,0.875,1,0,0,0,59,1,2,15,5
54081,"2010",0.875,NA,1,0,NA,NA,58,1,5,13,6
54081,"2012",0.75,0.875,1,0,0,0,58,1,5,15,6
54081,"2014",0.875,0.75,1,0,0,0,58,1,5,15,6
23895,"2010",0.75,NA,1,0,NA,NA,52,1,3,7,1
23895,"2012",0.625,0.75,1,0,0,0,52,1,3,15,1
23895,"2014",0.75,0.625,1,0,0,0,52,1,3,15,1
26907,"2010",1,NA,1,0,NA,NA,63,1,5,15,7
26907,"2012",0.875,1,1,0,0,0,63,1,5,NA,7
26907,"2014",0.875,0.875,1,0,0,0,63,1,5,NA,7
22504,"2010",0.625,NA,1,0,NA,NA,69,1,2,7,1
22504,"2012",0.625,0.625,1,0,0,0,69,1,2,15,1
22504,"2014",0.5,0.625,1,0,0,0,69,1,2,15,1
9777,"2010",1,NA,1,0,NA,NA,62,0,4,12,7
9777,"2012",1,1,1,0,0,0,62,0,4,15,7
9777,"2014",1,1,1,0,0,0,62,0,4,15,7
21063,"2010",1,NA,1,0,NA,NA,48,0,5,9,7
21063,"2012",1,1,1,0,0,0,48,0,5,15,7
21063,"2014",1,1,1,0,0,0,48,0,5,15,7
1996,"2010",0.625,NA,1,0,NA,NA,71,1,4,15,7
1996,"2012",0.5,0.625,1,0,0,0,71,1,4,NA,7
1996,"2014",0.625,0.5,1,0,0,0,71,1,4,NA,7
4200,"2010",1,NA,1,0,NA,NA,44,1,5,10,7
4200,"2012",1,1,1,0,0,0,44,1,5,15,7
4200,"2014",1,1,1,0,0,0,44,1,5,15,7
73730,"2010",1,NA,1,0,NA,NA,66,0,3,4,7
73730,"2012",1,1,1,0,0,0,66,0,3,15,7
73730,"2014",1,1,1,0,0,0,66,0,4,15,7
5380,"2010",0.75,NA,1,0,NA,NA,50,0,5,7,5
5380,"2012",0.875,0.75,1,0,0,0,50,0,5,15,4
5380,"2014",1,0.875,0,0,1,0,50,0,5,15,5
68070,"2010",1,NA,1,0,NA,NA,62,1,4,15,4
68070,"2012",1,1,1,0,0,0,62,1,4,NA,4
68070,"2014",1,1,1,0,0,0,62,1,4,NA,4
20126,"2010",1,NA,1,0,NA,NA,61,1,3,8,6
20126,"2012",1,1,1,0,0,0,61,1,3,15,7
20126,"2014",1,1,1,0,0,0,61,1,3,15,6
37564,"2010",1,NA,1,0,NA,NA,53,1,3,9,6
37564,"2012",1,1,1,0,0,0,53,1,3,15,4
37564,"2014",1,1,1,0,0,0,53,1,3,15,6
28846,"2010",0.375,NA,1,0,NA,NA,60,1,6,15,1
28846,"2012",0.625,0.375,1,0,0,0,60,1,6,15,1
28846,"2014",0.25,0.625,1,0,0,0,60,1,6,NA,1
21029,"2010",0.625,NA,1,0,NA,NA,57,1,6,14,4
21029,"2012",0.75,0.625,1,0,0,0,57,1,6,15,4
21029,"2014",0.75,0.75,1,0,0,0,57,1,5,15,4
32667,"2010",0.5,NA,0,0,NA,NA,52,0,6,15,1
32667,"2012",0.375,0.5,0,0,0,0,52,0,6,15,1
32667,"2014",0.125,0.375,0,0,0,0,52,0,6,15,1
29978,"2010",1,NA,1,0,NA,NA,39,1,4,9,7
29978,"2012",1,1,1,0,0,0,39,1,4,15,6
29978,"2014",1,1,1,0,0,0,39,1,4,15,7
13232,"2010",1,NA,1,0,NA,NA,44,0,2,9,6
13232,"2012",1,1,1,0,0,0,44,0,2,15,5
13232,"2014",0.875,1,1,0,0,0,44,0,2,NA,6
75001,"2010",1,NA,1,0,NA,NA,72,0,2,5,5
75001,"2012",1,1,1,0,0,0,72,0,2,15,5
75001,"2014",1,1,1,0,0,0,72,0,2,15,5
17059,"2010",0.75,NA,1,0,NA,NA,54,1,2,11,6
17059,"2012",0.75,0.75,1,0,0,0,54,1,2,15,6
17059,"2014",0.625,0.75,1,0,0,0,54,1,2,15,6
24421,"2010",0.25,NA,1,0,NA,NA,62,0,6,15,1
24421,"2012",0.375,0.25,1,0,0,0,62,0,6,15,1
24421,"2014",0.25,0.375,1,0,0,0,62,0,6,15,1
24966,"2010",0.5,NA,1,0,NA,NA,58,1,2,10,2
24966,"2012",0.75,0.5,1,0,0,0,58,1,2,15,2
24966,"2014",0.75,0.75,1,0,0,0,58,1,2,15,2
26108,"2010",1,NA,1,0,NA,NA,42,1,5,4,6
26108,"2012",0.625,1,1,0,0,0,42,1,5,15,6
26108,"2014",0.5,0.625,1,0,0,0,42,1,5,15,6
18764,"2010",1,NA,1,0,NA,NA,26,1,2,7,5
18764,"2012",0.875,1,1,0,0,0,26,1,2,15,7
18764,"2014",1,0.875,1,0,0,0,26,1,2,15,5
29882,"2010",1,NA,1,0,NA,NA,47,0,4,7,5
29882,"2012",1,1,1,0,0,0,47,0,4,15,5
29882,"2014",1,1,1,0,0,0,47,0,4,15,5
26014,"2010",0.875,NA,1,0,NA,NA,75,0,3,4,7
26014,"2012",0.75,0.875,1,0,0,0,75,0,2,15,7
26014,"2014",0.75,0.75,1,0,0,0,75,0,2,15,7
76925,"2010",0.75,NA,1,0,NA,NA,39,0,5,15,1
76925,"2012",0.375,0.75,1,0,0,0,39,0,5,15,1
76925,"2014",0.375,0.375,1,0,0,0,39,0,5,NA,1
39067,"2010",0.875,NA,1,0,NA,NA,70,0,2,7,5
39067,"2012",0.625,0.875,1,0,0,0,70,0,2,15,5
39067,"2014",0.75,0.625,1,0,0,0,70,0,2,15,5
39793,"2010",0.875,NA,1,0,NA,NA,52,0,2,2,1
39793,"2012",0.75,0.875,1,0,0,0,52,0,2,15,1
39793,"2014",0.625,0.75,1,0,0,0,52,0,2,15,1
79135,"2010",0.875,NA,1,0,NA,NA,51,0,4,9,7
79135,"2012",0.75,0.875,1,0,0,0,51,0,4,15,7
79135,"2014",0.875,0.75,1,0,0,0,51,0,4,15,7
55572,"2010",0.75,NA,1,0,NA,NA,42,1,4,7,4
55572,"2012",1,0.75,1,0,0,0,42,1,4,15,2
55572,"2014",0.875,1,1,0,0,0,42,1,4,15,4
31428,"2010",1,NA,1,0,NA,NA,41,1,5,11,5
31428,"2012",1,1,1,0,0,0,41,1,5,15,6
31428,"2014",1,1,1,0,0,0,41,1,5,15,5
5173,"2010",0.75,NA,1,0,NA,NA,52,1,2,8,3
5173,"2012",0.875,0.75,1,0,0,0,52,1,2,15,2
5173,"2014",0.75,0.875,1,0,0,0,52,1,2,15,3
80318,"2010",0.875,NA,1,0,NA,NA,54,1,4,11,7
80318,"2012",0.875,0.875,1,0,0,0,54,1,4,NA,7
80318,"2014",0.875,0.875,1,0,0,0,54,1,4,NA,7
32093,"2010",NA,NA,1,0,NA,NA,56,1,6,5,1
32093,"2012",0.5,NA,1,0,0,0,56,1,6,15,1
32093,"2014",0.125,0.5,1,0,0,0,56,1,6,15,1
56289,"2010",0.625,NA,1,0,NA,NA,62,1,4,8,7
56289,"2012",0.625,0.625,1,0,0,0,62,1,4,15,7
56289,"2014",0.875,0.625,1,0,0,0,62,1,4,15,7
14179,"2010",1,NA,0,0,NA,NA,65,1,4,15,5
14179,"2012",1,1,0,1,0,1,65,1,4,15,5
14179,"2014",1,1,0,1,0,0,65,1,4,15,5
33270,"2010",1,NA,1,0,NA,NA,65,0,6,14,7
33270,"2012",1,1,1,0,0,0,65,0,6,15,7
33270,"2014",1,1,1,0,0,0,65,0,6,15,7
5130,"2010",0.25,NA,1,0,NA,NA,37,1,5,11,2
5130,"2012",0.25,0.25,1,0,0,0,37,1,5,15,2
5130,"2014",0.25,0.25,1,0,0,0,37,1,6,15,2
16387,"2010",1,NA,1,0,NA,NA,63,1,2,4,2
16387,"2012",1,1,1,0,0,0,63,1,2,15,2
16387,"2014",1,1,1,0,0,0,63,1,2,15,2
36594,"2010",0.875,NA,0,0,NA,NA,44,1,5,12,2
36594,"2012",1,0.875,0,0,0,0,44,1,4,15,3
36594,"2014",1,1,0,0,0,0,44,1,5,15,2
8708,"2010",0.875,NA,1,0,NA,NA,70,1,2,10,6
8708,"2012",0.875,0.875,1,0,0,0,70,1,2,15,7
8708,"2014",0.75,0.875,1,0,0,0,70,1,2,15,6
22000,"2010",1,NA,1,0,NA,NA,65,0,6,15,4
22000,"2012",1,1,1,0,0,0,65,0,6,NA,5
22000,"2014",1,1,1,0,0,0,65,0,6,15,4
26376,"2010",1,NA,1,0,NA,NA,51,1,4,8,5
26376,"2012",1,1,1,0,0,0,51,1,3,15,5
26376,"2014",1,1,1,0,0,0,51,1,3,15,5
79719,"2010",1,NA,1,0,NA,NA,65,1,2,8,2
79719,"2012",1,1,1,0,0,0,65,1,2,15,2
79719,"2014",1,1,1,0,0,0,65,1,2,15,2
13738,"2010",0.125,NA,1,0,NA,NA,59,0,6,15,3
13738,"2012",0,0.125,1,0,0,0,59,0,6,15,2
13738,"2014",0.125,0,1,0,0,0,59,0,6,15,3
39264,"2010",0.875,NA,1,0,NA,NA,56,1,3,4,1
39264,"2012",0.5,0.875,1,0,0,0,56,1,3,15,1
39264,"2014",0.875,0.5,1,0,0,0,56,1,3,15,1
35678,"2010",1,NA,1,0,NA,NA,49,1,2,10,5
35678,"2012",1,1,1,0,0,0,49,1,2,15,7
35678,"2014",1,1,1,0,0,0,49,1,2,NA,5
22472,"2010",0.5,NA,1,0,NA,NA,51,1,2,6,6
22472,"2012",0.625,0.5,1,0,0,0,51,1,2,15,6
22472,"2014",0.75,0.625,1,0,0,0,51,1,2,15,6
3980,"2010",0.625,NA,1,0,NA,NA,65,1,3,9,5
3980,"2012",0.75,0.625,1,0,0,0,65,1,3,15,5
3980,"2014",0.5,0.75,1,0,0,0,65,1,3,15,5
34017,"2010",1,NA,1,0,NA,NA,57,1,4,10,7
34017,"2012",1,1,1,0,0,0,57,1,4,15,7
34017,"2014",1,1,1,0,0,0,57,1,4,15,7
1253,"2010",1,NA,1,0,NA,NA,46,0,2,8,7
1253,"2012",0.875,1,1,0,0,0,46,0,2,15,7
1253,"2014",1,0.875,1,0,0,0,46,0,2,15,7
7782,"2010",0.125,NA,1,0,NA,NA,63,1,6,15,1
7782,"2012",0.25,0.125,1,0,0,0,63,1,6,NA,1
7782,"2014",0.25,0.25,1,0,0,0,63,1,6,NA,1
3112,"2010",1,NA,1,0,NA,NA,59,0,5,10,5
3112,"2012",0.875,1,1,0,0,0,59,0,5,15,5
3112,"2014",1,0.875,1,0,0,0,59,0,5,15,5
35282,"2010",1,NA,1,0,NA,NA,25,1,3,10,5
35282,"2012",1,1,1,0,0,0,25,1,3,15,5
35282,"2014",1,1,0,0,1,0,25,1,3,15,5
18728,"2010",0.375,NA,1,0,NA,NA,63,0,5,7,1
18728,"2012",0.375,0.375,1,0,0,0,63,0,5,15,1
18728,"2014",0.5,0.375,1,0,0,0,63,0,5,15,1
12755,"2010",0.375,NA,1,0,NA,NA,52,1,2,5,6
12755,"2012",0.5,0.375,1,0,0,0,52,1,2,15,6
12755,"2014",0.5,0.5,1,0,0,0,52,1,2,15,6
52179,"2010",1,NA,1,0,NA,NA,41,1,3,9,1
52179,"2012",0.875,1,1,0,0,0,41,1,3,15,1
52179,"2014",1,0.875,1,0,0,0,41,1,3,15,1
21755,"2010",0.875,NA,1,0,NA,NA,58,0,5,7,7
21755,"2012",0.75,0.875,1,0,0,0,58,0,5,15,7
21755,"2014",0.75,0.75,1,0,0,0,58,0,5,15,7
30630,"2010",0.625,NA,1,0,NA,NA,66,1,2,7,3
30630,"2012",0.75,0.625,1,0,0,0,66,1,2,15,3
30630,"2014",0.75,0.75,1,0,0,0,66,1,2,15,3
11402,"2010",1,NA,1,0,NA,NA,66,1,1,9,5
11402,"2012",1,1,1,0,0,0,66,1,2,15,7
11402,"2014",1,1,1,0,0,0,66,1,2,15,5
10189,"2010",0.375,NA,1,0,NA,NA,60,1,5,10,3
10189,"2012",0.375,0.375,1,0,0,0,60,1,5,15,4
10189,"2014",0.25,0.375,1,0,0,0,60,1,4,15,3
24430,"2010",0.5,NA,1,0,NA,NA,43,1,5,2,1
24430,"2012",0.75,0.5,1,0,0,0,43,1,4,15,NA
24430,"2014",0.625,0.75,1,0,0,0,43,1,4,15,1
6168,"2010",1,NA,1,0,NA,NA,70,1,2,5,7
6168,"2012",0.875,1,1,0,0,0,70,1,2,15,7
6168,"2014",0.75,0.875,1,0,0,0,70,1,2,15,7
3970,"2010",0.875,NA,0,0,NA,NA,55,0,6,9,2
3970,"2012",0.875,0.875,0,0,0,0,55,0,6,15,2
3970,"2014",0.75,0.875,0,0,0,0,55,0,6,15,2
11961,"2010",0.5,NA,0,0,NA,NA,47,1,6,11,1
11961,"2012",0.625,0.5,0,0,0,0,47,1,6,15,1
11961,"2014",0.75,0.625,0,0,0,0,47,1,6,15,1
85095,"2010",0.5,NA,1,0,NA,NA,49,0,3,4,4
85095,"2012",0.625,0.5,1,0,0,0,49,0,3,15,4
85095,"2014",0.625,0.625,1,0,0,0,49,0,3,15,4
26862,"2010",0.5,NA,1,0,NA,NA,61,1,3,15,3
26862,"2012",0.5,0.5,1,0,0,0,61,1,3,15,3
26862,"2014",0.25,0.5,1,0,0,0,61,1,3,15,3
30760,"2010",0.875,NA,1,0,NA,NA,45,0,3,9,4
30760,"2012",0.875,0.875,1,0,0,0,45,0,3,15,5
30760,"2014",0.75,0.875,1,0,0,0,45,0,3,15,4
30256,"2010",0.125,NA,1,0,NA,NA,59,1,5,14,1
30256,"2012",0.25,0.125,1,0,0,0,59,1,5,15,1
30256,"2014",0.125,0.25,1,0,0,0,59,1,5,15,1
33761,"2010",0.75,NA,1,0,NA,NA,30,1,3,10,5
33761,"2012",1,0.75,1,0,0,0,30,1,4,15,5
33761,"2014",0.25,1,1,0,0,0,30,1,3,15,5
501,"2010",0.25,NA,1,0,NA,NA,56,0,5,15,1
501,"2012",0.25,0.25,1,0,0,0,56,0,5,NA,1
501,"2014",0.25,0.25,1,0,0,0,56,0,6,NA,1
28976,"2010",0.5,NA,1,0,NA,NA,52,1,2,9,4
28976,"2012",0.5,0.5,1,0,0,0,52,1,2,15,4
28976,"2014",0.375,0.5,1,0,0,0,52,1,2,15,4
15698,"2010",0.375,NA,1,0,NA,NA,60,0,5,12,2
15698,"2012",0.25,0.375,1,0,0,0,60,0,5,15,3
15698,"2014",0.375,0.25,1,0,0,0,60,0,5,15,2
6000,"2010",0.75,NA,1,0,NA,NA,50,1,2,8,7
6000,"2012",0.875,0.75,1,0,0,0,50,1,2,15,7
6000,"2014",0.75,0.875,1,0,0,0,50,1,2,15,7
25663,"2010",0.375,NA,1,0,NA,NA,49,1,5,11,6
25663,"2012",0.25,0.375,1,0,0,0,49,1,5,15,6
25663,"2014",0.5,0.25,1,0,0,0,49,1,5,15,6
33477,"2010",0.875,NA,1,0,NA,NA,31,1,6,11,2
33477,"2012",0.375,0.875,1,0,0,0,31,1,6,15,2
33477,"2014",0.5,0.375,1,0,0,0,31,1,6,15,2
31452,"2010",0.25,NA,0,0,NA,NA,63,1,6,13,1
31452,"2012",0.25,0.25,0,0,0,0,63,1,6,15,1
31452,"2014",0.25,0.25,0,0,0,0,63,1,6,15,1
